"","sample1","sample2","Heterogeneous.Selection","Homogeneous.Selection","Dispersal.Limitation","Homogenizing.Dispersal","Drift.and.Others"
"1460","WZ10_L1","DD1_FDSW220008388-1r",0.577036634652114,0,0,0,0.422963365347887
"1461","WZ11_L1","DD1_FDSW220008388-1r",0,0,0,0,1
"1462","WZ14_L1","DD1_FDSW220008388-1r",0,0,0,0,1
"1463","WZ15_FDME210455471-1r","DD1_FDSW220008388-1r",0.571651614718947,0,0,0,0.428348385281054
"1464","XM2_FDME220007436-1r","DD1_FDSW220008388-1r",0,0.791281747764009,0,0,0.208718252235991
"1465","XM4_FDME220007438-1r","DD1_FDSW220008388-1r",0,0.793323941223573,0,0,0.206676058776427
"1466","XM6_FDME220007440-1r","DD1_FDSW220008388-1r",0,0.836441058668843,0,0,0.163558941331157
"1467","XM8_FDME220007442-1r","DD1_FDSW220008388-1r",0,0.818364212886648,0,0,0.181635787113352
"1468","XM10_FDME220007444-1r","DD1_FDSW220008388-1r",0,0.781565125059816,0,0,0.218434874940184
"1469","XM12_FDME220007446-1r","DD1_FDSW220008388-1r",0,0,0,0,1
"1470","XM14_FDME220007448-1r","DD1_FDSW220008388-1r",0,0.818007955393448,0,0,0.181992044606553
"1471","XM15_FDME220007449-1r","DD1_FDSW220008388-1r",0,0.821047765929781,0,0,0.178952234070219
"1472","YC1_FDME220007405-1r","DD1_FDSW220008388-1r",0,0,0,0,1
"1473","YC3_FDME220007407-1r","DD1_FDSW220008388-1r",0,0,0.540816334646476,0,0.459183665353524
"1474","YC5_FDME220007409-1r","DD1_FDSW220008388-1r",0,0,0,0,1
"1475","YC7_FDME220007411-1a","DD1_FDSW220008388-1r",0,0,0,0,1
"1476","YC9_FDME220007413-1r","DD1_FDSW220008388-1r",0,0,0,0,1
"1477","YC11_FDME220007415-1r","DD1_FDSW220008388-1r",0,0,0,0,1
"1478","YC13_FDME220007417-1r","DD1_FDSW220008388-1r",0,0,0,0,1
"1479","YC15_FDME220007419-1r","DD1_FDSW220008388-1r",0,0,0,0,1
